ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;engenharia-civil;Centro Universitário Luterano de Palmas;TO;178;Privada;119;19.54;251-300;14.17;401-500;3.88;201-250;6.09;;;351-400;4.2;;;;;;;;;
2023;engenharia-civil;Centro Universitário - Católica de Santa Catarina em Joinville;SC;179;Privada;119;19.54;301-350;14.07;201-250;5.65;107;7;;;601-700;1.42;;;;;;;;;
2023;engenharia-civil;Universidade do Extremo Sul Catarinense;SC;180;Privada;119;19.54;301-350;13.95;401-500;3.51;122;6.85;;;401-500;3.59;;;;;;;;;
2023;engenharia-civil;Universidade Feevale;RS;181;Privada;119;19.54;301-350;13.91;196;6.15;201-250;5.71;;;601-700;2.05;;;;;;;;;
2023;engenharia-civil;Faculdade Martha Falcão Wyden;AM;182;Privada;119;19.54;301-350;13.89;54;7.5;201-250;5.67;;;701-800;0.72;;;;;;;;;
2023;engenharia-civil;Faculdade de Ensino Superior do Interior Paulista;SP;183;Privada;119;19.54;301-350;13.82;601-700;1.38;351-400;4.44;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário Tocantinense Presidente Antônio Carlos;TO;184;Privada;119;19.54;301-350;13.65;401-500;3.58;187;6.24;;;401-500;3.83;;;;;;;;;
2023;engenharia-civil;Centro Universitário de Mineiros;GO;185;Municipal;119;19.54;301-350;13.46;501-600;3.02;501-600;2.44;;;1;8;;;;;;;;;
2023;engenharia-civil;Faculdade Ideal Wyden;PA;186;Privada;119;19.54;301-350;13.41;100;7.06;401-500;3.63;;;501-600;2.72;;;;;;;;;
2023;engenharia-civil;Faculdade Estácio de Sá de Ourinhos;SP;186;Privada;119;19.54;301-350;13.41;251-300;5.33;301-350;4.91;;;401-500;3.17;;;;;;;;;
2023;engenharia-civil;Universidade de Santa Cruz do Sul;RS;188;Privada;119;19.54;301-350;13.41;251-300;5.37;132;6.76;;;601-700;1.28;;;;;;;;;
2023;engenharia-civil;Centro Universitário Estácio do Ceará;CE;189;Privada;119;19.54;301-350;13.4;401-500;4.1;182;6.29;;;501-600;3.01;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Ribeirão Preto;SP;190;Privada;;;46;32.93;701-800;1.14;401-500;3.96;;;;;15;27.83;;;;;;;
2023;engenharia-civil;Centro Universitário Sagrado Coração;SP;191;Privada;119;19.54;301-350;13.37;301-350;5.09;251-300;5.25;;;501-600;3.03;;;;;;;;;
2023;engenharia-civil;Universidade Regional do Noroeste do Estado do Rio Grande do Sul;RS;192;Privada;119;19.54;301-350;13.36;301-350;5.04;251-300;5.28;;;501-600;3.04;;;;;;;;;
2023;engenharia-civil;Universidade Católica de Brasília;DF;193;Privada;119;19.54;351-400;13.24;201-250;5.7;131;6.77;;;701-800;0.77;;;;;;;;;
2023;engenharia-civil;Centro Universitário Maurício de Nassau;PE;193;Privada;119;19.54;351-400;13.24;401-500;4.1;351-400;4.67;;;351-400;4.47;;;;;;;;;
2023;engenharia-civil;Centro Universitário Estácio do Recife;PE;195;Privada;119;19.54;351-400;13.19;301-350;4.72;351-400;4.64;;;401-500;3.83;;;;;;;;;
2023;engenharia-civil;Universidade de Marília;SP;196;Privada;119;19.54;351-400;12.89;501-600;2.61;111;6.96;;;401-500;3.32;;;;;;;;;
2023;engenharia-civil;Centro Universitário da Fundação Herminio Ometto;SP;197;Privada;119;19.54;351-400;12.43;351-400;4.51;164;6.46;;;601-700;1.46;;;;;;;;;
2023;engenharia-civil;Centro Universitário Católica do Tocantins;TO;198;Privada;119;19.54;351-400;12.3;251-300;5.33;251-300;5.58;;;601-700;1.39;;;;;;;;;
2023;engenharia-civil;Universidade da Amazônia;PA;199;Privada;119;19.54;401-500;12.22;401-500;4.17;251-300;5.19;;;501-600;2.86;;;;;;;;;
2023;engenharia-civil;Universidade Evangélica de Goiás;GO;200;Privada;119;19.54;401-500;12.19;501-600;2.43;251-300;5.41;;;351-400;4.35;;;;;;;;;
2023;engenharia-civil;Centro Universitário Anhanguera de São Paulo;SP;201;Privada;119;19.54;401-500;11.38;201-250;5.92;501-600;2.59;;;501-600;2.87;;;;;;;;;
2023;engenharia-civil;Centro Universitário Uniftec;RS;201;Privada;119;19.54;401-500;11.6;401-500;3.83;201-250;5.91;;;601-700;1.86;;;;;;;;;
2023;engenharia-civil;Centro Universitário Maurício de Nassau de Aracaju;SE;201;Privada;119;19.54;501-600;9.95;401-500;3.63;501-600;3;;;401-500;3.32;;;;;;;;;
2023;engenharia-civil;Faculdade Guarapuava;PR;201;Privada;119;19.54;501-600;9.89;701-800;0.49;351-400;4.54;;;301-350;4.86;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Brasília;DF;201;Privada;119;19.54;401-500;11.45;201-250;5.82;601-700;2.07;;;401-500;3.56;;;;;;;;;
2023;engenharia-civil;Centro Universitário do Distrito Federal;DF;201;Privada;119;19.54;401-500;10.88;201-250;5.97;401-500;3.97;;;701-800;0.94;;;;;;;;;
