ano,edicao,id_usnews,universidade,bloco,area,indicador,tipo,valor,observacao
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Ecology,Percentage of highly cited papers that are among the top 1% most cited,posicao,196.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Global research reputation,posicao,113.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Regional research reputation,posicao,1.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Publications,posicao,196.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Normalized citation impact,posicao,475.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Total citations,posicao,403.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Number of publications that are among the 10% most cited,posicao,417.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Percentage of total publications that are among the 10% most cited,posicao,459.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,International collaboration - relative to country,posicao,231.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,International collaboration,posicao,383.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Number of highly cited papers that are among the top 1% most cited,posicao,378.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Economics and Business,Percentage of highly cited papers that are among the top 1% most cited,posicao,427.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Publications,posicao,218.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Conferences,posicao,171.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Normalized citation impact,posicao,791.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Total citations,posicao,430.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Number of publications that are among the 10% most cited,posicao,563.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Percentage of total publications that are among the 10% most cited,posicao,791.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,International collaboration - relative to country,posicao,430.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,International collaboration,posicao,448.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Number of highly cited papers that are among the top 1% most cited,posicao,663.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Electrical and Electronic Engineering,Percentage of highly cited papers that are among the top 1% most cited,posicao,747.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Publications,posicao,26.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Conferences,posicao,2.0,substituto
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Normalized citation impact,posicao,220.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Total citations,posicao,64.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Number of publications that are among the 10% most cited,posicao,85.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Percentage of total publications that are among the 10% most cited,posicao,234.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,International collaboration - relative to country,posicao,36.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,International collaboration,posicao,122.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Number of highly cited papers that are among the top 1% most cited,posicao,83.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Endocrinology and Metabolism,Percentage of highly cited papers that are among the top 1% most cited,posicao,182.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Publications,posicao,123.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Conferences,posicao,83.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Normalized citation impact,posicao,488.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Total citations,posicao,277.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Number of publications that are among the 10% most cited,posicao,405.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Percentage of total publications that are among the 10% most cited,posicao,488.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,International collaboration - relative to country,posicao,70.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,International collaboration,posicao,257.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Number of highly cited papers that are among the top 1% most cited,posicao,332.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Energy and Fuels,Percentage of highly cited papers that are among the top 1% most cited,posicao,444.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Global research reputation,posicao,126.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Regional research reputation,posicao,1.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Publications,posicao,131.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Conferences,posicao,148.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Normalized citation impact,posicao,1422.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Total citations,posicao,246.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Number of publications that are among the 10% most cited,posicao,426.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Percentage of total publications that are among the 10% most cited,posicao,1503.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,International collaboration - relative to country,posicao,453.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,International collaboration,posicao,851.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Number of highly cited papers that are among the top 1% most cited,posicao,582.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Engineering,Percentage of highly cited papers that are among the top 1% most cited,posicao,1382.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Publications,posicao,107.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Conferences,posicao,31.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Normalized citation impact,posicao,261.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Total citations,posicao,186.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Number of publications that are among the 10% most cited,posicao,254.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Percentage of total publications that are among the 10% most cited,posicao,262.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,International collaboration - relative to country,posicao,94.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,International collaboration,posicao,110.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Number of highly cited papers that are among the top 1% most cited,posicao,235.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environmental Engineering,Percentage of highly cited papers that are among the top 1% most cited,posicao,257.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Global research reputation,posicao,48.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Regional research reputation,posicao,1.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Publications,posicao,9.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Normalized citation impact,posicao,879.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Total citations,posicao,34.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Number of publications that are among the 10% most cited,posicao,93.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Percentage of total publications that are among the 10% most cited,posicao,962.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,International collaboration - relative to country,posicao,95.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,International collaboration,posicao,542.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Number of highly cited papers that are among the top 1% most cited,posicao,85.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Environment/Ecology,Percentage of highly cited papers that are among the top 1% most cited,posicao,743.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Publications,posicao,4.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Conferences,posicao,87.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Normalized citation impact,posicao,305.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Total citations,posicao,34.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Number of publications that are among the 10% most cited,posicao,60.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Percentage of total publications that are among the 10% most cited,posicao,297.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,International collaboration - relative to country,posicao,7.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,International collaboration,posicao,33.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Number of highly cited papers that are among the top 1% most cited,posicao,128.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Food Science and Technology,Percentage of highly cited papers that are among the top 1% most cited,posicao,287.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Publications,posicao,152.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Conferences,posicao,4.0,substituto
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Normalized citation impact,posicao,135.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Total citations,posicao,141.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Number of publications that are among the 10% most cited,posicao,170.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Percentage of total publications that are among the 10% most cited,posicao,182.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,International collaboration - relative to country,posicao,148.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,International collaboration,posicao,101.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Number of highly cited papers that are among the top 1% most cited,posicao,171.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Gastroenterology and Hepatology,Percentage of highly cited papers that are among the top 1% most cited,posicao,178.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Geosciences,Global research reputation,posicao,52.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Geosciences,Regional research reputation,posicao,1.0,
2026,2026-2027,500437,Universidade de São Paulo,Indicador,Geosciences,Publications,posicao,42.0,
